"job_id","sim_id","seed","sim_seed","sim_key","grid_profile","nrep","nsample","p_train","method_preset","a_stage_model","fusion_mode","screen_method","sis_n","sis_rank","lambda_choice","glmnet_alpha","fdr_method","q_thresholds","fdr_scope","top_n","outcome_type","ygen_mode","b_inference","debias_max_targets","coop_rho","bootstrap_repeats","residualize","maaslin2_random_effect","maaslin2_normalization","maaslin2_transform","maaslin2_analysis_method","maaslin2_standardize","snr","n_pathways","TIE"
324,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
325,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
326,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
327,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
328,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
329,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
330,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
331,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
332,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
333,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
334,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
335,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
336,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
337,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
338,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
339,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
340,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
341,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
342,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
343,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
344,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
345,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
346,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
347,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
348,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
349,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
350,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
351,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
352,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
353,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
354,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
355,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
356,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
357,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
358,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
359,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
360,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
361,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
362,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
363,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
364,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
365,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
366,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
367,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
368,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
369,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
370,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
371,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
372,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
373,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
374,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
375,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
376,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
377,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
378,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
379,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
380,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
381,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
382,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
383,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
384,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
385,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
386,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
387,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
388,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
389,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
390,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
391,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
392,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
393,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
394,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
395,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
396,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
397,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
398,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
399,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
400,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
401,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
402,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",100,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
403,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
404,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",100,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
